Id,Clustering Coefficient,Eccentricity,Closeness Centrality,Betweenness Centrality,Component ID,Strongly-Connected ID
6682,0.0,1.0,1.0,0.0,85,7398
6683,0.0,1.0,1.0,0.0,0,7399
6684,0.0,1.0,1.0,0.0,0,7400
6685,0.0,1.0,1.0,0.0,0,7401
6686,0.0,1.0,1.0,0.0,0,7402
6687,0.0,1.0,1.0,0.0,0,7403
6688,0.0,1.0,1.0,0.0,0,7404
6689,0.0,1.0,1.0,0.0,0,7405
6690,0.0,1.0,1.0,0.0,0,7406
6691,0.0,1.0,1.0,0.0,593,7408
6692,0.0,1.0,1.0,0.0,0,7409
6693,0.0,1.0,1.0,0.0,0,7410
6694,0.0,1.0,1.0,0.0,0,7411
6695,0.0,1.0,1.0,0.0,594,7413
6696,0.0,1.0,1.0,0.0,0,7414
6697,0.0,1.0,1.0,0.0,0,7415
6698,0.0,1.0,1.0,0.0,0,7416
6699,0.0,1.0,1.0,0.0,0,7417
6700,0.0,1.0,1.0,0.0,30,7418
6701,0.0,1.0,1.0,0.0,595,7420
6702,0.0,1.0,1.0,0.0,0,7421
6703,0.0,1.0,1.0,0.0,0,7422
6704,0.0,1.0,1.0,0.0,0,7423
6705,0.0,1.0,1.0,0.0,0,7424
6706,0.0,1.0,1.0,0.0,155,7425
6707,0.0,1.0,1.0,0.0,0,7426
6708,0.0,1.0,1.0,0.0,0,7427
6709,0.0,1.0,1.0,0.0,0,7428
6710,0.0,1.0,1.0,0.0,0,7429
6711,0.0,1.0,1.0,0.0,0,7430
6712,0.0,1.0,1.0,0.0,0,7431
6713,0.0,1.0,1.0,0.0,0,7432
6714,0.0,1.0,1.0,0.0,0,7433
6715,0.0,1.0,1.0,0.0,0,7434
6716,0.0,1.0,1.0,0.0,0,7435
6717,0.0,1.0,1.0,0.0,0,7436
6718,0.0,1.0,1.0,0.0,0,7437
6719,0.0,1.0,1.0,0.0,0,7438
6720,0.0,1.0,1.0,0.0,596,7440
6721,0.0,1.0,1.0,0.0,0,7441
6722,0.0,1.0,1.0,0.0,1,7442
6723,0.0,1.0,1.0,0.0,0,7443
6724,0.0,1.0,1.0,0.0,0,7444
6725,0.0,1.0,1.0,0.0,0,7445
6726,0.0,1.0,1.0,0.0,0,7446
6727,0.0,1.0,1.0,0.0,0,7447
6728,0.0,1.0,1.0,0.0,0,7448
6729,0.0,1.0,1.0,0.0,0,7449
6730,0.0,1.0,1.0,0.0,0,7450
6731,0.0,1.0,1.0,0.0,0,7451
6732,0.0,1.0,1.0,0.0,0,7452
6733,0.0,1.0,1.0,0.0,0,7453
6734,0.0,1.0,1.0,0.0,0,7454
6735,0.0,1.0,1.0,0.0,0,7455
6736,0.0,1.0,1.0,0.0,0,7456
6737,0.0,1.0,1.0,0.0,0,7457
6738,0.0,1.0,1.0,0.0,0,7458
6739,0.0,1.0,1.0,0.0,0,7459
6740,0.0,1.0,1.0,0.0,0,7460
6741,0.0,1.0,1.0,0.0,0,7461
6742,0.0,1.0,1.0,0.0,0,7462
6743,0.0,1.0,1.0,0.0,0,7463
6744,0.0,1.0,1.0,0.0,0,7464
6745,0.0,1.0,1.0,0.0,30,7465
6746,0.0,1.0,1.0,0.0,0,7466
6747,0.0,1.0,1.0,0.0,0,7467
6748,0.0,1.0,1.0,0.0,0,7468
6749,0.0,1.0,1.0,0.0,0,7469
6750,0.0,1.0,1.0,0.0,0,7470
6751,0.0,1.0,1.0,0.0,597,7472
6752,0.0,1.0,1.0,0.0,0,7473
6753,0.0,1.0,1.0,0.0,0,7474
6754,0.0,1.0,1.0,0.0,0,7475
6755,0.0,1.0,1.0,0.0,0,7476
6756,0.0,1.0,1.0,0.0,0,7477
6757,0.0,1.0,1.0,0.0,0,7478
6758,0.0,1.0,1.0,0.0,0,7479
6759,0.0,1.0,1.0,0.0,598,7481
6760,0.0,1.0,1.0,0.0,0,7482
6761,0.0,1.0,1.0,0.0,0,7483
6762,0.0,1.0,1.0,0.0,0,7484
6763,0.0,1.0,1.0,0.0,0,7485
6764,0.0,1.0,1.0,0.0,0,7486
6765,0.0,1.0,1.0,0.0,0,7487
6766,0.0,1.0,1.0,0.0,0,7488
6767,0.0,1.0,1.0,0.0,0,7489
6768,0.0,1.0,1.0,0.0,0,7490
6769,0.0,1.0,1.0,0.0,0,7491
6770,0.0,1.0,1.0,0.0,0,7492
6771,0.0,1.0,1.0,0.0,599,7494
6772,0.0,1.0,1.0,0.0,0,7495
6773,0.0,1.0,1.0,0.0,0,7496
6774,0.0,1.0,1.0,0.0,0,7497
6775,0.0,1.0,1.0,0.0,11,7498
6776,0.0,1.0,1.0,0.0,0,7499
6777,0.0,1.0,1.0,0.0,0,7500
6778,0.0,1.0,1.0,0.0,0,7501
6779,0.0,1.0,1.0,0.0,600,7503
6780,0.0,1.0,1.0,0.0,0,7504
6781,0.0,1.0,1.0,0.0,601,7506
6782,0.0,1.0,1.0,0.0,0,7507
6783,0.0,1.0,1.0,0.0,0,7508
6784,0.0,1.0,1.0,0.0,0,7509
6785,0.0,1.0,1.0,0.0,0,7510
6786,0.0,1.0,1.0,0.0,0,7511
6787,0.0,1.0,1.0,0.0,0,7512
6788,0.0,1.0,1.0,0.0,0,7513
6789,0.0,1.0,1.0,0.0,602,7515
6790,0.0,1.0,1.0,0.0,0,7516
6791,0.0,1.0,1.0,0.0,0,7517
6792,0.0,1.0,1.0,0.0,0,7518
6793,0.0,1.0,1.0,0.0,0,7519
6794,0.0,1.0,1.0,0.0,603,7521
6795,0.0,1.0,1.0,0.0,52,7522
6796,0.0,1.0,1.0,0.0,52,7523
6797,0.0,1.0,1.0,0.0,52,7524
6798,0.0,1.0,1.0,0.0,0,7525
6799,0.0,1.0,1.0,0.0,0,7526
6800,0.0,1.0,1.0,0.0,0,7527
6801,0.0,1.0,1.0,0.0,35,7528
6802,0.0,1.0,1.0,0.0,0,7529
6803,0.0,1.0,1.0,0.0,0,7530
6804,0.0,1.0,1.0,0.0,0,7531
6805,0.0,1.0,1.0,0.0,0,7532
6806,0.0,1.0,1.0,0.0,0,7533
6807,0.0,1.0,1.0,0.0,0,7534
6808,0.0,1.0,1.0,0.0,0,7535
6809,0.0,1.0,1.0,0.0,0,7536
6810,0.0,1.0,1.0,0.0,0,7537
6811,0.0,1.0,1.0,0.0,0,7538
6812,0.0,1.0,1.0,0.0,0,7539
6813,0.0,1.0,1.0,0.0,604,7541
6814,0.0,1.0,1.0,0.0,0,7542
6815,0.0,1.0,1.0,0.0,0,7543
6816,0.0,1.0,1.0,0.0,0,7544
6817,0.0,1.0,1.0,0.0,605,7546
6818,0.0,1.0,1.0,0.0,606,7548
6819,0.0,1.0,1.0,0.0,607,7550
6820,0.0,1.0,1.0,0.0,0,7551
6821,0.0,1.0,1.0,0.0,608,7553
6822,0.0,1.0,1.0,0.0,0,7554
6823,0.0,1.0,1.0,0.0,0,7555
6824,0.0,1.0,1.0,0.0,0,7556
6825,0.0,1.0,1.0,0.0,0,7557
6826,0.0,1.0,1.0,0.0,609,7559
6827,0.0,1.0,1.0,0.0,0,7560
6828,0.0,1.0,1.0,0.0,0,7561
6829,0.0,1.0,1.0,0.0,610,7563
6830,0.0,1.0,1.0,0.0,611,7565
6831,0.0,1.0,1.0,0.0,0,7566
6832,0.0,1.0,1.0,0.0,0,7567
6833,0.0,1.0,1.0,0.0,0,7568
6834,0.0,1.0,1.0,0.0,0,7569
6835,0.0,1.0,1.0,0.0,0,7570
6836,0.0,1.0,1.0,0.0,0,7571
6837,0.0,1.0,1.0,0.0,0,7572
6838,0.0,1.0,1.0,0.0,0,7573
6839,0.0,1.0,1.0,0.0,0,7574
6840,0.0,1.0,1.0,0.0,0,7575
6841,0.0,1.0,1.0,0.0,0,7576
6842,0.0,1.0,1.0,0.0,612,7578
6843,0.0,1.0,1.0,0.0,0,7579
6844,0.0,1.0,1.0,0.0,0,7580
6845,0.0,1.0,1.0,0.0,127,7581
6846,0.0,1.0,1.0,0.0,0,7582
6847,0.0,1.0,1.0,0.0,0,7583
6848,0.0,1.0,1.0,0.0,0,7584
6849,0.0,1.0,1.0,0.0,0,7585
6850,0.0,1.0,1.0,0.0,0,7586
6851,0.0,1.0,1.0,0.0,0,7587
6852,0.0,1.0,1.0,0.0,613,7589
6853,0.0,1.0,1.0,0.0,0,7590
6854,0.0,1.0,1.0,0.0,0,7591
6855,0.0,1.0,1.0,0.0,0,7592
6856,0.0,1.0,1.0,0.0,1,7593
6857,0.0,1.0,1.0,0.0,0,7594
6858,0.0,1.0,1.0,0.0,0,7595
6859,0.0,1.0,1.0,0.0,614,7597
6860,0.0,1.0,1.0,0.0,0,7598
6861,0.0,1.0,1.0,0.0,615,7600
6862,0.0,1.0,1.0,0.0,616,7602
6863,0.0,1.0,1.0,0.0,0,7603
6864,0.0,1.0,1.0,0.0,0,7604
6865,0.0,1.0,1.0,0.0,0,7605
6866,0.0,1.0,1.0,0.0,0,7606
6867,0.0,1.0,1.0,0.0,20,7607
6868,0.0,1.0,1.0,0.0,0,7609
6869,0.0,1.0,1.0,0.0,0,7610
6870,0.0,1.0,1.0,0.0,0,7611
6871,0.0,1.0,1.0,0.0,0,7612
6872,0.0,1.0,1.0,0.0,0,7613
6873,0.0,1.0,1.0,0.0,0,7614
6874,0.0,1.0,1.0,0.0,0,7615
6875,0.0,1.0,1.0,0.0,0,7616
6876,0.0,1.0,1.0,0.0,0,7617
6877,0.0,1.0,1.0,0.0,0,7618
6878,0.0,1.0,1.0,0.0,0,7619
6879,0.0,1.0,1.0,0.0,0,7620
6880,0.0,1.0,1.0,0.0,0,7621
6881,0.0,1.0,1.0,0.0,0,7622
6882,0.0,1.0,1.0,0.0,0,7623
6883,0.0,1.0,1.0,0.0,0,7624
6884,0.0,1.0,1.0,0.0,0,7625
6885,0.0,1.0,1.0,0.0,0,7626
6886,0.0,1.0,1.0,0.0,0,7627
6887,0.0,1.0,1.0,0.0,0,7628
6888,0.0,1.0,1.0,0.0,0,7629
6889,0.0,1.0,1.0,0.0,0,7630
6890,0.0,1.0,1.0,0.0,0,7631
6891,0.0,1.0,1.0,0.0,0,7632
6892,0.0,1.0,1.0,0.0,0,7633
6893,0.0,1.0,1.0,0.0,0,7634
6894,0.0,1.0,1.0,0.0,0,7635
6895,0.0,1.0,1.0,0.0,0,7636
6896,0.0,1.0,1.0,0.0,0,7637
6897,0.0,1.0,1.0,0.0,0,7638
6898,0.0,1.0,1.0,0.0,329,7639
6899,0.0,1.0,1.0,0.0,0,7640
6900,0.0,1.0,1.0,0.0,0,7641
6901,0.0,1.0,1.0,0.0,0,7642
6902,0.0,1.0,1.0,0.0,0,7643
6903,0.0,1.0,1.0,0.0,0,7644
6904,0.0,1.0,1.0,0.0,52,7645
6905,0.0,1.0,1.0,0.0,0,7646
6906,0.0,1.0,1.0,0.0,0,7647
6907,0.0,1.0,1.0,0.0,0,7648
6908,0.0,1.0,1.0,0.0,11,7649
6909,0.0,1.0,1.0,0.0,0,7650
6910,0.0,1.0,1.0,0.0,0,7651
6911,0.0,1.0,1.0,0.0,0,7652
6912,0.0,1.0,1.0,0.0,0,7653
6913,0.0,1.0,1.0,0.0,0,7654
6914,0.0,1.0,1.0,0.0,0,7655
6915,0.0,1.0,1.0,0.0,0,7656
6916,0.0,1.0,1.0,0.0,0,7657
6917,0.0,1.0,1.0,0.0,0,7658
6918,0.0,1.0,1.0,0.0,0,7659
6919,0.0,1.0,1.0,0.0,0,7660
6920,0.0,1.0,1.0,0.0,0,7661
6921,0.0,1.0,1.0,0.0,5,7662
6922,0.0,1.0,1.0,0.0,85,7663
6923,0.0,1.0,1.0,0.0,0,7664
6924,0.0,1.0,1.0,0.0,0,7665
6925,0.0,1.0,1.0,0.0,215,7666
6926,0.0,1.0,1.0,0.0,456,7667
6927,0.0,1.0,1.0,0.0,0,7668
6928,0.0,1.0,1.0,0.0,0,7669
6929,0.0,1.0,1.0,0.0,0,7670
6930,0.0,1.0,1.0,0.0,0,7671
6931,0.0,1.0,1.0,0.0,0,7672
6932,0.0,1.0,1.0,0.0,0,7673
6933,0.0,1.0,1.0,0.0,0,7674
6934,0.0,1.0,1.0,0.0,0,7675
6935,0.0,1.0,1.0,0.0,0,7676
6936,0.0,1.0,1.0,0.0,0,7677
6937,0.0,1.0,1.0,0.0,0,7678
6938,0.0,1.0,1.0,0.0,0,7679
6939,0.0,1.0,1.0,0.0,0,7680
6940,0.0,1.0,1.0,0.0,0,7681
6941,0.0,1.0,1.0,0.0,0,7682
6942,0.0,1.0,1.0,0.0,8,7683
6943,0.0,1.0,1.0,0.0,0,7684
6944,0.0,1.0,1.0,0.0,8,7685
6945,0.0,1.0,1.0,0.0,0,7686
6946,0.0,1.0,1.0,0.0,0,7687
6947,0.0,1.0,1.0,0.0,0,7688
6948,0.0,1.0,1.0,0.0,0,7689
6949,0.0,1.0,1.0,0.0,0,7690
6950,0.0,1.0,1.0,0.0,0,7691
6951,0.0,1.0,1.0,0.0,0,7692
6952,0.0,1.0,1.0,0.0,4,7693
6953,0.0,1.0,1.0,0.0,0,7694
6954,0.0,1.0,1.0,0.0,0,7695
6955,0.0,1.0,1.0,0.0,0,7696
6956,0.0,1.0,1.0,0.0,0,7697
6957,0.0,1.0,1.0,0.0,0,7698
6958,0.0,1.0,1.0,0.0,0,7699
6959,0.0,1.0,1.0,0.0,617,7701
6960,0.0,1.0,1.0,0.0,100,7702
6961,0.0,1.0,1.0,0.0,0,7703
6962,0.0,1.0,1.0,0.0,0,7704
6963,0.0,1.0,1.0,0.0,0,7705
6964,0.0,1.0,1.0,0.0,618,7707
6965,0.0,1.0,1.0,0.0,0,7708
6966,0.0,1.0,1.0,0.0,0,7709
6967,0.0,1.0,1.0,0.0,0,7710
6968,0.0,1.0,1.0,0.0,0,7711
6969,0.0,1.0,1.0,0.0,0,7712
6970,0.0,1.0,1.0,0.0,0,7713
6971,0.0,1.0,1.0,0.0,0,7714
6972,0.0,1.0,1.0,0.0,0,7715
6973,0.0,1.0,1.0,0.0,0,7716
6974,0.0,1.0,1.0,0.0,0,7717
6975,0.0,1.0,1.0,0.0,26,7718
6976,0.0,1.0,1.0,0.0,150,7719
6977,0.0,1.0,1.0,0.0,0,7720
6978,0.0,1.0,1.0,0.0,0,7721
6979,0.0,1.0,1.0,0.0,0,7722
6980,0.0,1.0,1.0,0.0,14,7723
6981,0.0,1.0,1.0,0.0,0,7724
6982,0.0,1.0,1.0,0.0,0,7725
6983,0.0,1.0,1.0,0.0,0,7726
6984,0.0,1.0,1.0,0.0,619,7728
6985,0.0,1.0,1.0,0.0,0,7729
6986,0.0,1.0,1.0,0.0,0,7730
6987,0.0,1.0,1.0,0.0,0,7732
6988,0.0,1.0,1.0,0.0,0,7733
6989,0.0,1.0,1.0,0.0,0,7734
6990,0.0,1.0,1.0,0.0,0,7735
6991,0.0,1.0,1.0,0.0,620,7737
6992,0.0,1.0,1.0,0.0,0,7738
6993,0.0,1.0,1.0,0.0,0,7739
6994,0.0,1.0,1.0,0.0,0,7740
6995,0.0,1.0,1.0,0.0,0,7741
6996,0.0,1.0,1.0,0.0,0,7742
6997,0.0,1.0,1.0,0.0,0,7743
6998,0.0,1.0,1.0,0.0,0,7744
6999,0.0,1.0,1.0,0.0,0,7746
7000,0.0,1.0,1.0,0.0,0,7747
7001,0.0,1.0,1.0,0.0,0,7748
7002,0.0,1.0,1.0,0.0,0,7749
7003,0.0,1.0,1.0,0.0,0,7750
7004,0.0,1.0,1.0,0.0,0,7751
7005,0.0,1.0,1.0,0.0,0,7752
7006,0.0,1.0,1.0,0.0,0,7753
7007,0.0,1.0,1.0,0.0,0,7754
7008,0.0,1.0,1.0,0.0,0,7755
7009,0.0,1.0,1.0,0.0,621,7757
7010,0.0,1.0,1.0,0.0,0,7758
7011,0.0,1.0,1.0,0.0,622,7760
7012,0.0,1.0,1.0,0.0,0,7761
7013,0.0,1.0,1.0,0.0,0,7762
7014,0.0,1.0,1.0,0.0,623,7764
7015,0.0,1.0,1.0,0.0,85,7765
7016,0.0,1.0,1.0,0.0,0,7766
7017,0.0,1.0,1.0,0.0,0,7767
7018,0.0,1.0,1.0,0.0,624,7769
7019,0.0,1.0,1.0,0.0,625,7771
7020,0.0,1.0,1.0,0.0,0,7772
7021,0.0,1.0,1.0,0.0,0,7773
7022,0.0,1.0,1.0,0.0,0,7774
7023,0.0,1.0,1.0,0.0,125,7775
7024,0.0,1.0,1.0,0.0,0,7776
7025,0.0,1.0,1.0,0.0,0,7777
7026,0.0,1.0,1.0,0.0,0,7778
7027,0.0,1.0,1.0,0.0,0,7779
7028,0.0,1.0,1.0,0.0,0,7780
7029,0.0,1.0,1.0,0.0,0,7781
7030,0.0,1.0,1.0,0.0,626,7783
7031,0.0,1.0,1.0,0.0,0,7784
7032,0.0,1.0,1.0,0.0,0,7785
7033,0.0,1.0,1.0,0.0,0,7786
7034,0.0,1.0,1.0,0.0,0,7787
7035,0.0,1.0,1.0,0.0,0,7788
7036,0.0,1.0,1.0,0.0,0,7789
7037,0.0,1.0,1.0,0.0,0,7790
7038,0.0,1.0,1.0,0.0,0,7791
7039,0.0,1.0,1.0,0.0,0,7792
7040,0.0,1.0,1.0,0.0,0,7793
7041,0.0,1.0,1.0,0.0,627,7795
7042,0.0,1.0,1.0,0.0,0,7796
7043,0.0,1.0,1.0,0.0,0,7797
7044,0.0,1.0,1.0,0.0,0,7798
7045,0.0,1.0,1.0,0.0,0,7799
7046,0.0,1.0,1.0,0.0,0,7800
7047,0.0,1.0,1.0,0.0,0,7801
7048,0.0,1.0,1.0,0.0,0,7802
7049,0.0,1.0,1.0,0.0,0,7803
7050,0.0,1.0,1.0,0.0,628,7805
7051,0.0,1.0,1.0,0.0,298,7806
7052,0.0,1.0,1.0,0.0,0,7807
7053,0.0,1.0,1.0,0.0,0,7808
7054,0.0,1.0,1.0,0.0,0,7809
7055,0.0,1.0,1.0,0.0,0,7810
7056,0.0,1.0,1.0,0.0,0,7811
7057,0.0,1.0,1.0,0.0,0,7812
7058,0.0,1.0,1.0,0.0,629,7814
7059,0.0,1.0,1.0,0.0,0,7815
7060,0.0,1.0,1.0,0.0,0,7816
7061,0.0,1.0,1.0,0.0,0,7817
7062,0.0,1.0,1.0,0.0,0,7818
7063,0.0,1.0,1.0,0.0,0,7819
7064,0.0,1.0,1.0,0.0,0,7820
7065,0.0,1.0,1.0,0.0,0,7821
7066,0.0,1.0,1.0,0.0,0,7822
7067,0.0,1.0,1.0,0.0,0,7823
7068,0.0,1.0,1.0,0.0,0,7824
7069,0.0,1.0,1.0,0.0,0,7825
7070,0.0,1.0,1.0,0.0,0,7826
7071,0.0,1.0,1.0,0.0,0,7827
7072,0.0,1.0,1.0,0.0,0,7828
7073,0.0,1.0,1.0,0.0,630,7830
7074,0.0,1.0,1.0,0.0,631,7832
7075,0.0,1.0,1.0,0.0,0,7833
7076,0.0,1.0,1.0,0.0,632,7835
7077,0.0,1.0,1.0,0.0,0,7836
7078,0.0,1.0,1.0,0.0,0,7837
7079,0.0,1.0,1.0,0.0,0,7838
7080,0.0,1.0,1.0,0.0,0,7839
7081,0.0,1.0,1.0,0.0,633,7841
7082,0.0,1.0,1.0,0.0,0,7842
7083,0.0,1.0,1.0,0.0,0,7843
7084,0.0,1.0,1.0,0.0,88,7844
7085,0.0,1.0,1.0,0.0,0,7845
7086,0.0,1.0,1.0,0.0,0,7846
7087,0.0,1.0,1.0,0.0,0,7847
7088,0.0,1.0,1.0,0.0,0,7848
7089,0.0,1.0,1.0,0.0,0,7849
7090,0.0,1.0,1.0,0.0,0,7850
7091,0.0,1.0,1.0,0.0,0,7851
7092,0.0,1.0,1.0,0.0,0,7852
7093,0.0,1.0,1.0,0.0,0,7853
7094,0.0,1.0,1.0,0.0,0,7854
7095,0.0,1.0,1.0,0.0,0,7855
7096,0.0,1.0,1.0,0.0,634,7857
7097,0.0,1.0,1.0,0.0,635,7859
7098,0.0,1.0,1.0,0.0,0,7860
7099,0.0,1.0,1.0,0.0,0,7861
7100,0.0,1.0,1.0,0.0,0,7862
7101,0.0,1.0,1.0,0.0,0,7863
7102,0.0,1.0,1.0,0.0,0,7864
7103,0.0,1.0,1.0,0.0,0,7865
7104,0.0,1.0,1.0,0.0,0,7866
7105,0.0,1.0,1.0,0.0,636,7868
7106,0.0,1.0,1.0,0.0,0,7869
7107,0.0,1.0,1.0,0.0,0,7870
7108,0.0,1.0,1.0,0.0,0,7871
7109,0.0,1.0,1.0,0.0,0,7872
7110,0.0,1.0,1.0,0.0,0,7873
7111,0.0,1.0,1.0,0.0,0,7874
7112,0.0,1.0,1.0,0.0,637,7876
7113,0.0,1.0,1.0,0.0,638,7878
7114,0.0,1.0,1.0,0.0,0,7879
7115,0.0,1.0,1.0,0.0,80,7880
7116,0.0,1.0,1.0,0.0,26,7881
7117,0.0,1.0,1.0,0.0,0,7882
7118,0.0,1.0,1.0,0.0,0,7883
7119,0.0,1.0,1.0,0.0,0,7884
7120,0.0,1.0,1.0,0.0,639,7886
7121,0.0,1.0,1.0,0.0,0,7887
7122,0.0,1.0,1.0,0.0,0,7888
7123,0.0,1.0,1.0,0.0,0,7889
7124,0.0,1.0,1.0,0.0,0,7890
7125,0.0,1.0,1.0,0.0,0,7891
7126,0.0,1.0,1.0,0.0,640,7893
7127,0.0,1.0,1.0,0.0,0,7894
7128,0.0,1.0,1.0,0.0,0,7895
7129,0.0,1.0,1.0,0.0,0,7896
7130,0.0,1.0,1.0,0.0,641,7898
7131,0.0,1.0,1.0,0.0,0,7899
7132,0.0,1.0,1.0,0.0,0,7900
7133,0.0,1.0,1.0,0.0,0,7901
7134,0.0,1.0,1.0,0.0,0,7902
7135,0.0,1.0,1.0,0.0,0,7903
7136,0.0,1.0,1.0,0.0,0,7904
7137,0.0,1.0,1.0,0.0,0,7905
7138,0.0,1.0,1.0,0.0,0,7906
7139,0.0,1.0,1.0,0.0,0,7907
7140,0.0,1.0,1.0,0.0,122,7908
7141,0.0,1.0,1.0,0.0,0,7909
7142,0.0,1.0,1.0,0.0,0,7910
7143,0.0,1.0,1.0,0.0,0,7911
7144,0.0,1.0,1.0,0.0,0,7912
7145,0.0,1.0,1.0,0.0,0,7913
7146,0.0,1.0,1.0,0.0,605,7914
7147,0.0,1.0,1.0,0.0,0,7915
7148,0.0,1.0,1.0,0.0,0,7916
7149,0.0,1.0,1.0,0.0,635,7917
7150,0.0,1.0,1.0,0.0,642,7919
7151,0.0,1.0,1.0,0.0,643,7921
7152,0.0,1.0,1.0,0.0,0,7922
7153,0.0,1.0,1.0,0.0,0,7923
7154,0.0,1.0,1.0,0.0,0,7924
7155,0.0,1.0,1.0,0.0,0,7925
7156,0.0,1.0,1.0,0.0,0,7926
7157,0.0,1.0,1.0,0.0,0,7927
7158,0.0,1.0,1.0,0.0,644,7929
7159,0.0,1.0,1.0,0.0,0,7930
7160,0.0,1.0,1.0,0.0,0,7931
7161,0.0,1.0,1.0,0.0,0,7932
7162,0.0,1.0,1.0,0.0,52,7933
7163,0.0,1.0,1.0,0.0,0,7934
7164,0.0,1.0,1.0,0.0,0,7935
7165,0.0,1.0,1.0,0.0,0,7936
7166,0.0,1.0,1.0,0.0,380,7937
7167,0.0,1.0,1.0,0.0,645,7939
7168,0.0,1.0,1.0,0.0,0,7940
7169,0.0,1.0,1.0,0.0,646,7942
7170,0.0,1.0,1.0,0.0,0,7943
7171,0.0,1.0,1.0,0.0,0,7944
7172,0.0,1.0,1.0,0.0,0,7945
7173,0.0,1.0,1.0,0.0,0,7946
7174,0.0,1.0,1.0,0.0,0,7947
7175,0.0,1.0,1.0,0.0,0,7948
7176,0.0,1.0,1.0,0.0,0,7949
7177,0.0,1.0,1.0,0.0,0,7950
7178,0.0,1.0,1.0,0.0,0,7951
7179,0.0,1.0,1.0,0.0,0,7952
7180,0.0,1.0,1.0,0.0,0,7953
7181,0.0,1.0,1.0,0.0,0,7954
7182,0.0,1.0,1.0,0.0,0,7955
7183,0.0,1.0,1.0,0.0,0,7956
7184,0.0,1.0,1.0,0.0,0,7957
7185,0.0,1.0,1.0,0.0,0,7958
7186,0.0,1.0,1.0,0.0,0,7959
7187,0.0,1.0,1.0,0.0,0,7960
7188,0.0,1.0,1.0,0.0,0,7961
7189,0.0,1.0,1.0,0.0,121,7962
7190,0.0,1.0,1.0,0.0,0,7963
7191,0.0,1.0,1.0,0.0,647,7965
7192,0.0,1.0,1.0,0.0,648,7967
7193,0.0,1.0,1.0,0.0,0,7968
7194,0.0,1.0,1.0,0.0,0,7969
7195,0.0,1.0,1.0,0.0,0,7970
7196,0.0,1.0,1.0,0.0,0,7971
7197,0.0,1.0,1.0,0.0,0,7972
7198,0.0,1.0,1.0,0.0,31,7973
7199,0.0,1.0,1.0,0.0,0,7974
7200,0.0,1.0,1.0,0.0,0,7975
7201,0.0,1.0,1.0,0.0,0,7976
7202,0.0,1.0,1.0,0.0,0,7977
7203,0.0,1.0,1.0,0.0,0,7978
7204,0.0,1.0,1.0,0.0,0,7979
7205,0.0,1.0,1.0,0.0,0,7980
7206,0.0,1.0,1.0,0.0,0,7981
7207,0.0,1.0,1.0,0.0,0,7982
7208,0.0,1.0,1.0,0.0,0,7983
7209,0.0,1.0,1.0,0.0,0,7984
7210,0.0,1.0,1.0,0.0,0,7985
7211,0.0,1.0,1.0,0.0,0,7986
7212,0.0,1.0,1.0,0.0,0,7987
7213,0.0,1.0,1.0,0.0,0,7988
7214,0.0,1.0,1.0,0.0,0,7989
7215,0.0,1.0,1.0,0.0,0,7990
7216,0.0,1.0,1.0,0.0,0,7991
7217,0.0,1.0,1.0,0.0,0,7992
7218,0.0,1.0,1.0,0.0,0,7993
7219,0.0,1.0,1.0,0.0,649,7995
7220,0.0,1.0,1.0,0.0,0,7996
7221,0.0,1.0,1.0,0.0,0,7997
7222,0.0,1.0,1.0,0.0,0,7998
7223,0.0,1.0,1.0,0.0,0,7999
7224,0.0,1.0,1.0,0.0,650,8001
7225,0.0,1.0,1.0,0.0,0,8002
7226,0.0,1.0,1.0,0.0,0,8003
7227,0.0,1.0,1.0,0.0,0,8004
7228,0.0,1.0,1.0,0.0,0,8005
7229,0.0,1.0,1.0,0.0,0,8006
7230,0.0,1.0,1.0,0.0,0,8007
7231,0.0,1.0,1.0,0.0,0,8008
7232,0.0,1.0,1.0,0.0,0,8009
7233,0.0,1.0,1.0,0.0,651,8011
7234,0.0,1.0,1.0,0.0,652,8013
7235,0.0,1.0,1.0,0.0,0,8014
7236,0.0,1.0,1.0,0.0,653,8016
7237,0.0,1.0,1.0,0.0,0,8017
7238,0.0,1.0,1.0,0.0,0,8018
7239,0.0,1.0,1.0,0.0,0,8019
7240,0.0,1.0,1.0,0.0,0,8020
7241,0.0,1.0,1.0,0.0,267,8021
7242,0.0,1.0,1.0,0.0,0,8023
7243,0.0,1.0,1.0,0.0,0,8024
7244,0.0,1.0,1.0,0.0,0,8025
7245,0.0,1.0,1.0,0.0,0,8026
7246,0.0,1.0,1.0,0.0,0,8027
7247,0.0,1.0,1.0,0.0,0,8028
7248,0.0,1.0,1.0,0.0,0,8029
7249,0.0,1.0,1.0,0.0,0,8030
7250,0.0,1.0,1.0,0.0,0,8031
7251,0.0,1.0,1.0,0.0,0,8032
7252,0.0,1.0,1.0,0.0,0,8033
7253,0.0,1.0,1.0,0.0,0,8034
7254,0.0,1.0,1.0,0.0,0,8035
7255,0.0,1.0,1.0,0.0,0,8036
7256,0.0,1.0,1.0,0.0,0,8037
7257,0.0,1.0,1.0,0.0,654,8039
7258,0.0,1.0,1.0,0.0,0,8040
7259,0.0,1.0,1.0,0.0,655,8042
7260,0.0,1.0,1.0,0.0,0,8043
7261,0.0,1.0,1.0,0.0,0,8044
7262,0.0,1.0,1.0,0.0,0,8045
